Date,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,SMA_20,SMA_20,SMA_20,SMA_20,SMA_20,RSI_Close,RSI_Close,RSI_Close,RSI_Close,RSI_Close,Simple_Return,Simple_Return,Simple_Return,Simple_Return,Simple_Return,Log_Return,Log_Return,Log_Return,Log_Return,Log_Return,Volatility,Volatility,Volatility,Volatility,Volatility
,DIS,FOX,LYV,NFLX,TKO,DIS,FOX,LYV,NFLX,TKO,DIS,FOX,LYV,NFLX,TKO,DIS,FOX,LYV,NFLX,TKO,DIS,FOX,LYV,NFLX,TKO,NFLX,DIS,LYV,TKO,FOX,NFLX,DIS,LYV,TKO,FOX,NFLX,DIS,LYV,TKO,FOX,NFLX,DIS,LYV,TKO,FOX,NFLX,DIS,LYV,TKO,FOX
2021-06-02,174.840087890625,33.53266906738281,90.91000366210938,499.239990234375,52.78559494018555,176.91446784378616,34.13567237292923,92.43000030517578,503.2200012207031,52.832719398585084,174.77093485831205,33.31596497908852,90.31999969482422,495.82000732421875,51.2117358161279,176.8551873564089,34.003765849113854,91.93000030517578,499.82000732421875,52.36150357532115,7851700,1409200,2211300,2269000,955300,496.0159973144531,174.70525207519532,85.81200065612794,51.8332706451416,34.287362289428714,46.78725463539402,46.047843771464905,61.183192312347565,53.098024092132725,42.53225228492865,0.00032059723173483157,-0.010288548370170125,-0.011525470746162614,0.006288070069289775,-0.011114181009190482,0.0003205458514236306,-0.010341841337268651,-0.011592403770880189,0.006268382644195206,-0.01117640499426008,18.84535692667757,16.711485122196216,22.887721409556207,22.814079714841792,24.653236461689833
2021-06-03,174.08937072753906,33.127525329589844,90.02999877929688,489.42999267578125,53.50184631347656,174.81045840842884,33.730528631168674,91.11000061035156,496.6600036621094,53.68090703646385,173.2793698502368,32.764782391484296,88.77999877929688,487.25,51.8337418269087,174.11900343548055,33.523248492615444,90.19000244140625,495.19000244140625,52.455746585027946,5583900,1456200,1820600,3887400,856700,495.6834976196289,174.4449676513672,86.37500076293945,51.953901863098146,34.269460678100586,40.20083041848333,44.34869262364865,58.54706031478553,56.7803384962839,39.21864294465238,-0.019649863293179526,-0.004293735905438134,-0.009679956521432609,0.013569068873859225,-0.012082060541582451,-0.019845488773762836,-0.004302980461395831,-0.009727111855029398,0.013477833452081948,-0.012155641912034146,18.887274919278596,16.708875371587915,22.447554743315923,22.667262065160312,24.20656118104414
2021-06-04,175.0178985595703,33.608036041259766,89.23999786376953,494.739990234375,53.55839157104492,175.35376105870506,33.73052218667322,91.05000305175781,501.8599853515625,54.255788968062916,173.4670648119388,33.07098610376251,89.05999755859375,490.95001220703125,53.36047819532071,173.78315207439695,33.19347224917596,90.45999908447266,492.0,53.71860322343587,6343400,1054100,1205000,3160500,896600,495.44299774169923,174.21728134155273,87.08100051879883,52.042019081115725,34.22093753814697,44.73581690104101,46.955828405104334,56.205832886413425,57.06691280165277,44.71953633072441,0.010849350546670244,0.005333627367086313,-0.008774863114948905,0.0010568842285749724,0.01450487794935662,0.010790918595596489,0.005319453951449399,-0.008813588935242993,0.001056326119641739,0.014400688502194193,18.89695915380683,16.656594026261477,22.45458963132751,21.775682155264672,22.732804941388363
2021-06-07,174.83021545410156,33.542083740234375,89.69999694824219,494.6600036621094,53.049476623535156,175.89703813873845,33.918962539456935,90.9800033569336,496.70001220703125,53.91651198618154,174.24740370560477,33.334803635426304,89.19000244140625,490.54998779296875,52.81386871910846,175.79825239896945,33.61746093775193,89.41000366210938,492.9200134277344,53.586662358020696,5178100,686300,1236800,2791900,475100,494.98399810791017,173.82957153320314,87.5680004119873,52.10893173217774,34.14697532653808,44.680848929860716,46.48181967707256,57.27713734104639,53.62084927592314,44.129198738307146,-0.00016167395772415105,-0.0010723652095780967,0.005154629039490599,-0.009502058082433096,-0.0019623967596447134,-0.00016168702836726154,-0.0010729406045419288,0.00514138941662978,-0.009547490667429728,-0.0019643247829432167,17.527429327467374,16.165264094045977,22.4486767842013,21.7961660983401,22.54452120463453
2021-06-08,174.17828369140625,33.127525329589844,89.29000091552734,492.3900146484375,54.802398681640625,174.95863685466534,33.589201754089174,89.97000122070312,498.82000732421875,54.849519542367524,173.0521954759223,32.92966554516864,87.91000366210938,489.3699951171875,52.945807289252706,173.8226760932224,33.5044041901682,89.94999694824219,497.0,53.285083238632346,5356200,1171000,1399600,2374000,542500,495.26899871826174,173.43593521118163,87.87950057983399,52.27668418884277,34.048516273498535,43.063674835017515,44.790429883263286,55.963105715086485,62.108424655551545,40.50928526200518,-0.004588988389735316,-0.003728942168274463,-0.004570747454444302,0.033043154611025694,-0.012359351728266632,-0.0045995501211178675,-0.003735912005262601,-0.004581225260384493,0.03250896526783762,-0.012436363719250977,17.27586788868846,15.29325334924554,22.451303028747986,21.97444501524111,21.766098441123972
2021-06-09,173.8917999267578,33.94723129272461,88.16999816894531,485.80999755859375,60.76799774169922,175.16606666359388,34.31468618955976,89.44999694824219,496.0899963378906,66.64876939728846,173.7337638413124,33.4196052230877,88.08999633789062,484.6499938964844,59.36377296008772,174.15850937186573,33.56093209423343,89.44999694824219,494.5,59.38261842996114,5082400,1105200,1081800,3055000,7069400,494.8054992675781,173.15787048339843,88.19050064086915,52.76816253662109,33.98444709777832,38.69203041689516,44.03217832271773,52.4248758715936,77.32012262110709,49.355569460071294,-0.013363425118484207,-0.0016447731518356434,-0.0125434285485293,0.10885653189587718,0.024743954007412583,-0.013453519228123443,-0.0016461272762181233,-0.012622761450924593,0.1033293329084023,0.024442780416534755,17.288381528907834,15.13057098592536,22.081870547435194,24.264325481897274,21.727398271370106
2021-06-10,174.41534423828125,33.78705596923828,87.01000213623047,487.2699890136719,61.14496994018555,175.44264660834506,34.16393117351142,88.7300033569336,490.2099914550781,62.71883644237696,173.4077869583004,33.664569820612776,85.7300033569336,482.1400146484375,60.33447805216813,174.28692578980284,33.92838282302223,88.41000366210938,487.1700134277344,60.768002988703344,5253000,622100,2099300,4382900,1244900,494.9199981689453,173.09465103149415,88.6455005645752,53.336920166015624,33.95476779937744,40.143973529976876,45.83673702995837,48.971456255082714,77.92325144964812,47.85799508507276,0.003005272560085759,0.0030107475553415863,-0.01315635768180623,0.006203465845438627,-0.004718361921923653,0.003000765755698217,0.003006224331503136,-0.013243669202130597,0.006184303558751963,-0.004729528530784203,17.239992255064056,15.046145823871743,22.099821397398056,24.18121154913083,21.613007463327037
2021-06-11,175.2154541015625,34.107398986816406,87.45999908447266,488.7699890136719,58.94910430908203,176.3119094834656,34.145087582312954,88.06999969482422,491.4100036621094,61.49367071276659,174.6524025207477,33.77762916749507,87.0,487.7799987792969,57.940702640173505,175.2845920606908,33.834162060739885,87.29000091552734,490.0,61.49367071276659,5476300,591500,1243600,3124000,1225800,495.02549743652344,173.04723663330077,88.95700035095214,53.79588451385498,33.91378211975098,41.67235834216152,48.56610975615571,50.338154213695546,66.78252868437133,51.05653158965582,0.003078375508075659,0.004587382301571852,0.005171784130491464,-0.03591244927017867,0.009481234999278554,0.0030736470117641405,0.004576892332147451,0.005158456387335527,-0.03657316823635073,0.009436570187169816,17.150346287515227,14.653432386235776,21.763481443388493,24.46256932989076,21.274279020969754
2021-06-14,176.0056915283203,33.88127517700195,86.4000015258789,499.8900146484375,59.90279006958008,176.68727398341065,34.26757434291869,87.83000183105469,503.5,60.705398987738405,174.7413123636209,33.58919751142023,85.7699966430664,486.9100036621094,58.38256147326084,175.48216023696455,34.1545121366994,87.30999755859375,489.67999267578125,58.88300923966398,10170000,808600,1186100,4400200,844300,495.35149841308595,173.26850357055665,88.9870002746582,54.26106605529785,33.89917831420898,51.54933042916257,51.18263549380591,47.13565592774052,68.86455223327468,48.78176515381748,0.022751040130769118,0.00451008976810785,-0.012119798418588568,0.016178121307792503,-0.006629758249869999,0.022496094821005914,0.004499949789959579,-0.01219384204617421,0.016048650038019967,-0.00665183271677635,17.24771041708771,14.656962527619433,21.774650466938297,24.475395882211945,21.232787676779644
2021-06-15,173.7139892578125,33.900123596191406,85.95999908447266,491.8999938964844,58.250362396240234,176.51932925337894,34.27700245495965,87.4800033569336,501.2300109863281,59.6950569585896,173.4769125404429,33.655154853920266,85.5,490.3999938964844,58.023746042696565,176.00567056870486,33.9849211597051,86.87999725341797,501.2300109863281,59.619515772740385,7895000,813800,1348500,3104100,1376600,495.49949798583987,173.5539764404297,89.05900039672852,54.63373069763183,33.90577354431152,45.57726603473155,44.16572014504082,45.83219744174348,61.65379718329999,48.98579324302634,-0.015983557418269956,-0.013020614564268618,-0.00509262075967043,-0.027585153736920498,0.0005563078452917036,-0.016112672128710568,-0.01310612585012494,-0.005105632346956156,-0.02797276900649241,0.0005561531634468276,17.139895111168222,14.557293031425663,21.26502034015315,24.629143907829764,21.23014639596489
2021-06-16,172.52865600585938,33.8530158996582,87.22000122070312,492.4100036621094,56.39964294433594,174.10912242217972,34.088564296625385,87.44999694824219,496.4599914550781,58.684713241473865,171.43220055266863,33.570358542134244,85.73999786376953,486.2799987792969,56.173026605348134,173.8621731315745,33.84359195103686,86.01000213623047,495.0,58.42976715861126,8336000,850400,1003700,3533200,566800,495.80599822998045,173.79993896484376,89.06550064086915,54.95768241882324,33.88740119934082,46.007249910442326,41.03231488947912,50.08865042476263,54.74033941615591,48.466149748013194,0.0010368159624989381,-0.006823476088583469,0.014658005463590973,-0.03177181009304331,-0.00138960250099196,0.0010362788400615764,-0.006846862446431861,0.014551615286610309,-0.032287486111350995,-0.0013905688939191095,17.141017704797985,14.561546955897118,21.277156236816193,21.119138033261724,21.007158168576467
2021-06-17,172.51876831054688,33.39133834838867,85.36000061035156,498.3399963378906,55.50260925292969,174.10912234423614,34.145096068933746,87.69000244140625,501.79998779296875,56.276888320546476,171.7186550209583,33.30654078453651,84.73999786376953,490.1499938964844,55.07770273197049,172.45950289244232,33.824750115957045,86.94000244140625,490.25,56.17302460337973,8906000,927400,1318600,3198300,746200,496.33799743652344,174.06565628051757,88.96850051879883,55.24997692108154,33.8506555557251,50.86793190058013,41.00618004883217,44.52639821267001,51.71348100697317,43.586194139083545,0.012042794889785435,-5.7310452312164806e-05,-0.021325390785594922,-0.01590495337517628,-0.013637708162781204,0.011970857411684637,-5.731209461888478e-05,-0.021556062266478496,-0.01603279449620189,-0.013731555927171419,17.18683565327912,13.727249147727209,21.246572978478884,20.81889446140073,20.7063196661804
2021-06-18,170.3159637451172,33.71167755126953,85.66000366210938,500.7699890136719,54.60558319091797,171.7383938936381,34.11682098697644,85.8499984741211,504.489990234375,55.549826342603204,170.01962161874422,33.1934719177926,83.55000305175781,495.239990234375,54.31286651717491,171.02717881937764,33.240580867348235,84.19000244140625,496.3999938964844,55.28543581077013,12357500,2115400,2031300,5197600,935800,496.2929962158203,174.118009185791,88.8330005645752,55.40600395202637,33.83369617462158,52.745270178107845,35.570548880684456,45.57617668932365,48.80712484376665,47.53362410914613,0.00487617428590581,-0.012768492303773415,0.003514562436887303,-0.016161871920721826,0.009593481984417673,0.004864324254339318,-0.012850710116433114,0.0035084007950887245,-0.016293899446621577,0.009547756746350194,17.063723788261967,13.75266933490645,21.204378476454018,20.894049164140373,19.744706195506296
2021-06-21,171.84707641601562,33.70225524902344,89.05999755859375,497.0,54.55836486816406,172.13353096595253,34.18277225738022,89.1500015258789,502.04998779296875,54.92661909883782,169.21953230276657,33.59861340948826,85.91999816894531,492.2799987792969,53.906838429433684,170.02953322429292,33.92837963147995,86.80000305175781,501.6400146484375,54.4544975514096,9196900,858100,1532200,5277300,533300,496.2484954833984,174.19555206298827,88.82300033569337,55.422075271606445,33.80495910644531,49.58004775175929,41.38642007456099,55.787719540967004,48.65212293868935,47.42850055073858,-0.007528384480662176,0.00898983652049079,0.0396917318600154,-0.0008647160234296347,-0.0002794966886997541,-0.007556865802709369,0.008949668496648293,0.03892425754159639,-0.0008650901059958957,-0.0002795357551787217,17.04930446938398,13.762360252822045,21.386135345510404,20.84716865045478,19.58195412891557
2021-06-22,171.38278198242188,33.67399597167969,91.5199966430664,508.82000732421875,55.861427307128906,172.5681353850741,33.85301143586412,92.55000305175781,513.5499877929688,56.33354890492479,170.2468214450023,33.14636633813946,87.48999786376953,495.79998779296875,53.8029768525787,172.24216056164212,33.721104926024765,88.88999938964844,498.5400085449219,54.18067557161618,8097100,1313500,6012800,5809300,1334500,496.5444961547852,174.15554580688476,88.81300010681153,55.48586444854736,33.778106689453125,58.07492171184769,40.20135539762893,61.427040000641796,53.08051814480874,47.09211600533151,0.023782710913921035,-0.002701788376485159,0.027621818458440694,0.023883825003069514,-0.0008384981104363476,0.023504307727356285,-0.0027054447940968347,0.027247218471199854,0.023603068035694657,-0.0008388498466107736,17.202965289680545,13.741405222651885,21.482657400052727,20.947307570248807,19.574269134812962
2021-06-23,173.1904754638672,33.63629913330078,91.94000244140625,512.739990234375,55.3326530456543,173.3090062981911,33.951933003718,94.0,516.6300048828125,56.10693222300425,170.82964088719038,33.532657302612876,91.22000122070312,508.20001220703125,55.077710537748224,171.50133571181019,33.62687518822991,91.48999786376953,508.4800109863281,55.48373182167375,9174200,1284800,2081000,3944800,789000,497.1144958496094,174.1140579223633,88.89150009155273,55.553373146057126,33.76868438720703,60.45451392420894,46.61123754023311,62.31094209684487,51.152630946943376,46.61714091558833,0.0077040659835108105,0.010547695985182015,0.004589224363478639,-0.00946582081706182,-0.0011194643608857247,0.007674541210747322,0.010492457128815337,0.00457872598071839,-0.00951090643945145,-0.0011200914291441,17.22461392594167,13.692491313452482,21.16554270424126,20.916883412657292,19.46297977968992
2021-06-24,175.7587432861328,34.18277359008789,91.98999786376953,518.0599975585938,55.51205825805664,176.06497306991682,34.32410403027005,92.83000183105469,520.9600219726562,56.02195044746534,173.63498539890853,33.66456796639062,91.12999725341797,514.4000244140625,54.89829874095336,173.98072043756767,33.721100861299966,92.73999786376953,517.9600219726562,55.804771343011986,7549400,1118100,1508800,3361200,453900,497.8994964599609,174.18616790771483,88.97599983215332,55.64870014190674,33.77433700561524,63.483714241370976,54.133589648042225,62.4213301919405,51.792382817317716,53.87933442724478,0.010375643455832195,0.014829151634273563,0.0005437831306904783,0.003242302736764069,0.016246569059855,0.010322185920197308,0.01472027481272727,0.0005436353342209239,0.003237057807287213,0.016116005795320857,17.259833411791153,13.764130149248738,21.14621326163837,20.916848429236268,19.32035299670502
2021-06-25,176.1736297607422,34.28641891479492,92.5999984741211,527.0700073242188,56.597938537597656,176.90459001370502,34.75751563765648,93.37000274658203,533.0599975585938,56.635709131697325,175.32412359905385,34.069714853580535,91.61000061035156,525.0,55.606483855495,176.64776817787867,34.19220100789572,92.0,528.8400268554688,55.606483855495,7431800,1261800,3757100,5299100,814200,499.05999755859375,174.15209045410157,89.07999992370605,55.808217239379886,33.75455093383789,67.96003160241274,55.230964964703155,63.8139508627472,55.58413611451069,55.12621043077828,0.01739182683103402,0.0023605452955131057,0.006631162349356012,0.019561160468832384,0.0030320923032731706,0.01724231998624523,0.0023577635851758164,0.00660927290731465,0.019372299884140912,0.003027504782257512,17.323903768872466,13.7667796110819,21.15221330612975,20.902441051110024,19.319962939423895
2021-06-28,174.41534423828125,34.107398986816406,88.29000091552734,533.030029296875,55.71978759765625,176.4798365960382,34.60676029750761,92.76000213623047,533.9400024414062,56.8245539740622,172.8546229842208,33.94722425304723,86.33999633789062,524.5599975585938,55.162683986067336,176.32178543984753,34.43716521195545,92.76000213623047,528.1199951171875,56.46574056269938,9881400,827400,4105900,2820200,413100,500.5709991455078,174.0493606567383,88.98899993896484,55.962937355041504,33.75078220367432,70.53323444643631,49.79370967423113,49.77753420111619,52.02067289263302,52.48675826280472,0.011307837459607173,-0.009980412646596548,-0.04654425085976932,-0.015515599377494249,-0.00522130725939618,0.011244381781854013,-0.010030550843768004,-0.047662263890921125,-0.015637226003090317,-0.005234985918574683,17.355388845753634,13.678878680551712,21.69757971552911,20.969935005960707,19.300934756352987
