Date,Volatility
2022-02-07,34.42957319238063
2022-02-08,34.36022651731838
2022-02-09,34.458614768706774
2022-02-10,34.458790837560244
2022-02-11,34.158284517551216
2022-02-14,34.18840678502596
2022-02-15,34.33531920889665
2022-02-16,34.378662646929186
2022-02-17,34.46005317671915
2022-02-18,34.502706130708326
2022-02-22,34.61582922346844
2022-02-23,34.656801971407695
2022-02-24,35.27182521387092
2022-02-25,35.21832362261147
2022-02-28,35.24301946281216
2022-03-01,35.23967900905303
2022-03-02,34.90196335324154
2022-03-03,34.91458695003993
2022-03-04,34.88906846325659
2022-03-07,34.98013527077605
2022-03-08,35.02315722855673
2022-03-09,35.38894570536487
2022-03-10,35.25165046615568
2022-03-11,35.47199018233431
2022-03-14,35.527318702583415
2022-03-15,35.74527817345746
2022-03-16,35.98374700332147
2022-03-17,36.153020163452915
2022-03-18,36.25220097718715
2022-03-21,36.24191516769456
2022-03-22,36.34257589252999
2022-03-23,36.30935351475991
2022-03-24,36.05437820773666
2022-03-25,36.054306599548774
2022-03-28,36.05734575063755
2022-03-29,36.27021442409497
2022-03-30,36.31985789919843
2022-03-31,36.3383604850398
2022-04-01,36.267375211938024
2022-04-04,36.658719074245106
2022-04-05,36.71393342778194
2022-04-06,36.75943066909717
2022-04-07,36.77193940612506
2022-04-08,36.687965438860466
2022-04-11,36.5829573075616
2022-04-12,36.58361756975759
2022-04-13,36.62507135087086
2022-04-14,36.606667756648676
2022-04-18,36.50330517946656
2022-04-19,36.68721260296039
2022-04-20,56.2007089631299
2022-04-21,56.241579823759935
2022-04-22,56.24166428265226
2022-04-25,56.261394150126584
2022-04-26,56.38767159242146
2022-04-27,56.5094602619379
2022-04-28,56.93096975940291
2022-04-29,56.985827303042214
2022-05-02,57.21010522410602
2022-05-03,57.16078262024684
2022-05-04,57.24325936017307
2022-05-05,57.631674732745196
2022-05-06,57.685529310920046
2022-05-09,57.75218118277429
2022-05-10,57.8677075598475
2022-05-11,58.09990533282776
2022-05-12,58.416096616836946
2022-05-13,59.0655769374955
2022-05-16,59.000926664324716
2022-05-17,59.08240316370491
2022-05-18,59.38715645714232
2022-05-19,59.56715580016545
2022-05-20,59.61498840268735
2022-05-23,59.63909359079275
2022-05-24,59.657878113798255
2022-05-25,59.84041789722212
2022-05-26,59.8903761099738
2022-05-27,59.93248463115196
2022-05-31,59.97223132858035
2022-06-01,55.07253265715559
2022-06-02,55.47271720572168
2022-06-03,55.31109395699031
2022-06-06,55.299011765157466
2022-06-07,54.738580001744495
2022-06-08,54.812263823722716
2022-06-09,53.78397857129209
2022-06-10,53.39235708379944
2022-06-13,53.53400706699172
2022-06-14,53.324422409145264
2022-06-15,53.91548425332109
2022-06-16,53.9837702916532
2022-06-17,54.01233280091385
2022-06-21,53.94083588465591
2022-06-22,54.22038683204086
2022-06-23,54.199365056433194
2022-06-24,54.462259635143795
2022-06-27,54.345724569615186
2022-06-28,54.49825226921833
2022-06-29,54.4600750689048
2022-06-30,54.43168507403521
2022-07-01,54.4895734343122
2022-07-05,54.60773852952697
2022-07-06,54.18370970431109
2022-07-07,54.2956339158367
2022-07-08,54.26810473868012
2022-07-11,54.4368956274059
2022-07-12,54.437211782113636
2022-07-13,54.42437453772091
2022-07-14,54.41679553883759
2022-07-15,55.04765030531623
2022-07-18,55.0422527377272
2022-07-19,55.105676842517646
2022-07-20,55.64502302986259
2022-07-21,55.62145118019915
2022-07-22,55.58350899233869
2022-07-25,55.42010920059772
2022-07-26,55.2608685359381
2022-07-27,55.45959378280788
2022-07-28,55.377431836549995
2022-07-29,55.36800814725565
2022-08-01,55.30985987877442
2022-08-02,55.307350060601955
2022-08-03,55.37908284454915
2022-08-04,55.413530942448745
2022-08-05,55.39025367321704
2022-08-08,55.35318364907334
2022-08-09,55.32105147371973
2022-08-10,55.69040619968722
2022-08-11,55.6902131814379
2022-08-12,55.53545310142288
2022-08-15,55.482017266738396
2022-08-16,55.4236312350844
2022-08-17,55.427700365628354
2022-08-18,55.45165748114601
2022-08-19,55.43515727369628
2022-08-22,55.7386983495576
2022-08-23,55.692066053257115
2022-08-24,55.71318325946808
2022-08-25,55.75892752312607
2022-08-26,55.804637112557145
2022-08-29,35.27781279567806
2022-08-30,35.137439727065505
2022-08-31,35.13788872020916
2022-09-01,35.14400850195148
2022-09-02,34.71261867917623
2022-09-06,34.50197805729662
2022-09-07,34.363866532506954
2022-09-08,34.02290103731013
2022-09-09,33.814465357302424
2022-09-12,33.831830316012294
2022-09-13,34.77565762155316
2022-09-14,33.898464963456085
2022-09-15,33.95610137604191
2022-09-16,33.65693839301476
2022-09-19,33.599153154582886
2022-09-20,32.87162758550387
2022-09-21,32.71631136073857
2022-09-22,31.9355464224514
2022-09-23,32.291687650004555
2022-09-26,32.256040193920896
2022-09-27,31.36312802136782
2022-09-28,32.371799354007486
2022-09-29,32.45005104645228
2022-09-30,32.514798116873976
2022-10-03,32.270436292716234
2022-10-04,32.04909542658648
2022-10-05,32.066448995971314
2022-10-06,32.04011725613618
2022-10-07,32.73915460539115
2022-10-10,32.71345169669333
2022-10-11,32.95467989096713
2022-10-12,32.93938397050752
2022-10-13,33.30117531205581
2022-10-14,33.32029281799889
2022-10-17,33.83861819524726
2022-10-18,33.47260959641945
2022-10-19,35.12023689350791
2022-10-20,34.2491808795921
2022-10-21,34.94161330083003
2022-10-24,34.42602445254912
2022-10-25,34.23412151095399
2022-10-26,34.28651720056147
2022-10-27,34.14976998694276
2022-10-28,33.929592829704454
2022-10-31,33.96500128536896
2022-11-01,33.74995692049298
2022-11-02,34.14892830114372
2022-11-03,33.7338762594937
2022-11-04,33.90405250073928
2022-11-07,33.84188928498133
2022-11-08,33.7839617284947
2022-11-09,33.87608651564341
2022-11-10,34.62923434561148
2022-11-11,34.9003245809641
2022-11-14,34.95579298656099
2022-11-15,34.58776484165113
2022-11-16,34.56998717153233
2022-11-17,34.81815281724599
2022-11-18,34.91846822841412
2022-11-21,34.15645420902161
2022-11-22,34.152984635083435
2022-11-23,33.799497834220524
2022-11-25,33.2048102212487
2022-11-28,33.10900879975175
2022-11-29,33.06067805181908
2022-11-30,34.018916953857584
2022-12-01,34.081984895651466
2022-12-02,33.650408449568246
2022-12-05,33.76442239998644
2022-12-06,33.856738320701034
2022-12-07,33.861073437805075
2022-12-08,33.76845550966827
2022-12-09,33.81945729927692
2022-12-12,33.85696032815917
2022-12-13,33.83543590980079
2022-12-14,33.75772999096586
2022-12-15,34.98695730605989
2022-12-16,34.505512753391486
2022-12-19,34.512179372882976
2022-12-20,34.420659685942546
2022-12-21,34.56550743232345
2022-12-22,34.52969155203841
2022-12-23,34.485787148353545
2022-12-27,34.67938557127441
2022-12-28,34.74254517812611
2022-12-29,34.46742006829551
2022-12-30,34.46168738947852
2023-01-03,34.40759025038157
2023-01-04,34.66591047935287
2023-01-05,34.297563948861665
2023-01-06,34.33012177368365
2023-01-09,34.2659003762556
2023-01-10,34.42813211763713
2023-01-11,34.34350065044924
2023-01-12,34.279906511633705
2023-01-13,34.05470946522634
2023-01-17,33.868157281816345
2023-01-18,33.853247071147926
2023-01-19,33.97407303018394
2023-01-20,34.844962211188516
2023-01-23,33.97403709453934
2023-01-24,33.92687536714463
2023-01-25,33.644765290048866
2023-01-26,33.63650846920031
2023-01-27,33.65912714645203
2023-01-30,33.75001275400572
2023-01-31,33.6223833698996
2023-02-01,33.66960159312063
2023-02-02,33.28812794854266
2023-02-03,33.260207059650696
2023-02-06,33.30434845286758
2023-02-07,32.215578902446985
2023-02-08,32.10520788375281
2023-02-09,32.06736486714322
2023-02-10,32.3979361040647
2023-02-13,32.51429523699384
2023-02-14,32.44347916397271
2023-02-15,32.43033398547488
2023-02-16,31.83960134551623
2023-02-17,31.812199040886117
2023-02-21,31.0970728421441
2023-02-22,31.01793680741971
2023-02-23,30.892991112731316
2023-02-24,30.952204171723928
2023-02-27,30.390774252791847
2023-02-28,30.325975419908946
2023-03-01,27.955137364057812
2023-03-02,27.90958838062409
2023-03-03,26.872956747952
2023-03-06,26.76940352290231
2023-03-07,26.638905496860367
2023-03-08,26.537543807018448
2023-03-09,26.93514822358719
2023-03-10,26.98598539987649
2023-03-13,26.955332909687264
2023-03-14,26.89913839939097
2023-03-15,26.585538674270552
2023-03-16,26.60633493450752
2023-03-17,26.50172207604447
2023-03-20,26.484352192017923
2023-03-21,26.429982756692873
2023-03-22,26.5134897164031
2023-03-23,26.801345759408402
2023-03-24,26.386906531992743
2023-03-27,26.218151342226538
2023-03-28,26.014204003225977
2023-03-29,26.09876837222464
2023-03-30,25.895597957256243
2023-03-31,25.824606866379785
2023-04-03,25.80165599792132
2023-04-04,25.807626503664533
2023-04-05,25.807810237179336
2023-04-06,25.730908617586035
2023-04-10,25.672979462205575
2023-04-11,25.67518303893706
2023-04-12,24.411876241736135
2023-04-13,24.544777280544352
2023-04-14,24.63158893984703
2023-04-17,24.5679078917754
2023-04-18,24.454102330913397
2023-04-19,24.66274325149348
2023-04-20,24.664988441866306
2023-04-21,24.485121384473967
2023-04-24,24.436531461157703
2023-04-25,24.467697853732407
2023-04-26,24.458679674272453
2023-04-27,22.728127605562285
2023-04-28,22.755502155483857
2023-05-01,22.815841546514314
2023-05-02,22.919107843651013
2023-05-03,22.6907673022595
2023-05-04,22.693525950923746
2023-05-05,22.675865574499134
2023-05-08,22.476199678644974
2023-05-09,22.30123104729429
2023-05-10,21.779659253864573
2023-05-11,21.90494073132441
2023-05-12,21.96262680437723
2023-05-15,21.496785399128907
2023-05-16,21.509189089241136
2023-05-17,21.50687593875065
2023-05-18,23.21044362023599
2023-05-19,22.978994374143333
2023-05-22,22.990906261689616
2023-05-23,23.070233068814193
2023-05-24,23.181276907378123
2023-05-25,23.14897765704808
2023-05-26,23.74393972744311
2023-05-30,23.737831078462076
2023-05-31,22.364419847048403
2023-06-01,22.05490551294778
2023-06-02,22.005906181805376
2023-06-05,21.991782249778613
2023-06-06,22.0022060091079
2023-06-07,21.967008906585697
2023-06-08,21.961659665706033
2023-06-09,22.09285125864188
2023-06-12,22.00583200108963
2023-06-13,22.12424963400549
2023-06-14,22.140774817513087
2023-06-15,22.10749610788585
2023-06-16,22.346522864580123
2023-06-20,22.333708275866318
2023-06-21,22.440316780375145
2023-06-22,21.997068969165856
2023-06-23,21.793384457973872
2023-06-26,21.89415599624614
2023-06-27,21.89307000694183
2023-06-28,21.84018507040758
2023-06-29,21.824672110393838
2023-06-30,21.721247977636924
2023-07-03,21.694213940590977
2023-07-05,21.37602808622165
2023-07-06,21.33153518791889
2023-07-07,21.285422242646572
2023-07-10,21.281563852751066
2023-07-11,21.06599600264628
2023-07-12,21.052309824363157
2023-07-13,21.06693766133863
2023-07-14,21.145892171117215
2023-07-17,21.136748454150954
2023-07-18,21.696624484452833
2023-07-19,21.083537319814997
2023-07-20,22.947967681724567
2023-07-21,23.11043343258409
2023-07-24,23.111319090835522
2023-07-25,22.974351724670964
2023-07-26,22.964727017946494
2023-07-27,22.979858892281797
2023-07-28,23.13314143136317
2023-07-31,23.287215439995236
2023-08-01,22.870697040204966
2023-08-02,21.458344782945492
2023-08-03,21.34829799079192
2023-08-04,21.342372384037635
2023-08-07,21.356652427153705
2023-08-08,21.252940115907915
2023-08-09,21.333349468398964
2023-08-10,21.255683614176373
2023-08-11,21.360663753921344
2023-08-14,21.38536045060773
2023-08-15,21.364963305380563
2023-08-16,21.449524492946455
2023-08-17,21.695025393495815
2023-08-18,21.6915806871801
2023-08-21,21.572955417361094
2023-08-22,21.16535918398891
2023-08-23,21.266999106258147
2023-08-24,21.803942108876388
2023-08-25,21.894331552336794
2023-08-28,21.612773638737153
2023-08-29,21.756793073063083
2023-08-30,21.76494597455673
2023-08-31,21.771666055991172
2023-09-01,21.67511148234743
2023-09-05,21.721808282000072
2023-09-06,21.717874281073843
2023-09-07,21.71877529719868
2023-09-08,21.61850473054238
2023-09-11,21.48342575645722
2023-09-12,21.66426328924456
2023-09-13,22.387104406773727
2023-09-14,22.60739069557511
2023-09-15,22.50979921605888
2023-09-18,22.52540689001895
2023-09-19,22.51283135935345
2023-09-20,22.524139187216537
2023-09-21,22.48056392859972
2023-09-22,22.47778615533276
2023-09-25,22.494025096358737
2023-09-26,22.48579154588518
2023-09-27,20.700976652269606
2023-09-28,20.63854905264783
2023-09-29,20.629165378495664
2023-10-02,20.540546473988424
2023-10-03,20.422604034361903
2023-10-04,20.354164172122367
2023-10-05,19.65931722723883
2023-10-06,19.457148682467924
2023-10-09,19.48435413848081
2023-10-10,19.653854619677723
2023-10-11,19.738853056662737
2023-10-12,19.755450895238365
2023-10-13,19.784341270130305
2023-10-16,19.84463533603183
2023-10-17,19.72632337085415
2023-10-18,19.696022797168037
2023-10-19,24.801216879939762
2023-10-20,24.63979781268988
2023-10-23,24.65623582914674
2023-10-24,24.69611811064186
2023-10-25,24.521125945988825
2023-10-26,24.57952303261376
2023-10-27,24.506562539812666
2023-10-30,24.697414164417182
2023-10-31,24.697885030673852
2023-11-01,24.70934899408765
2023-11-02,24.730720386098497
2023-11-03,24.61058972892592
2023-11-06,24.613483541731593
2023-11-07,24.449655878315312
2023-11-08,24.45337224402789
2023-11-09,24.433823288196976
2023-11-10,24.53684868854678
2023-11-13,24.543697601510896
2023-11-14,24.54653965612206
2023-11-15,24.714358173841685
2023-11-16,24.72225998961726
2023-11-17,24.68540809536599
2023-11-20,24.670578706021434
2023-11-21,24.60733422100509
2023-11-22,24.02652818485973
2023-11-24,24.02160372655088
2023-11-27,22.317109089736633
2023-11-28,22.185880394063588
2023-11-29,22.191470485308265
2023-11-30,22.20412952157889
2023-12-01,22.244965064724248
2023-12-04,22.279652866111903
2023-12-05,22.0864867249058
2023-12-06,21.963424848152698
2023-12-07,21.993396880194098
2023-12-08,21.894321772690382
2023-12-11,21.930583739641275
2023-12-12,21.938757415302355
2023-12-13,22.12927838516603
2023-12-14,22.232454941470245
2023-12-15,22.119337463402754
2023-12-18,22.29916346573501
2023-12-19,22.260317917292863
2023-12-20,22.26356820102757
2023-12-21,22.23761585868335
2023-12-22,22.164369683581935
2023-12-26,21.935069437570316
2023-12-27,21.93468991410997
2023-12-28,21.928027962489654
2023-12-29,21.925396761908004
2024-01-02,22.044261649206632
2024-01-03,21.44698133395731
2024-01-04,21.361295482947614
2024-01-05,21.360247161828898
2024-01-08,21.300049403867185
2024-01-09,21.290992364684175
2024-01-10,21.307262175655936
2024-01-11,21.44569475259103
2024-01-12,21.36374926628045
2024-01-16,21.479572257764552
2024-01-17,21.470588414760737
2024-01-18,21.490499372360343
2024-01-19,21.493074639539795
2024-01-22,21.346848689135133
2024-01-23,20.661134864119006
2024-01-24,22.712613994734703
2024-01-25,22.84326522233943
2024-01-26,22.8455644188615
2024-01-29,22.851607732952278
2024-01-30,22.81946716861866
2024-01-31,22.799025653357322
2024-02-01,22.74470355970169
2024-02-02,22.747685530458124
2024-02-05,22.68626352893304
2024-02-06,22.7220754593323
2024-02-07,22.70988632767078
2024-02-08,22.71699186289265
2024-02-09,22.715255736344993
2024-02-12,22.697603225517877
2024-02-13,22.717849763727095
2024-02-14,22.999931558583718
2024-02-15,23.003593659554095
2024-02-16,23.089323566392654
2024-02-20,22.859309548983735
2024-02-21,22.736093985950358
2024-02-22,22.75871335399024
2024-02-23,22.70451137019128
2024-02-26,22.687432243726317
2024-02-27,22.671272679265535
2024-02-28,22.473666009312566
2024-02-29,17.227849907161577
2024-03-01,17.35885694196222
2024-03-04,17.3621717963979
2024-03-05,17.63023231614752
2024-03-06,17.60934946644609
2024-03-07,17.506342605581878
2024-03-08,17.437584454068944
2024-03-11,17.278654686936576
2024-03-12,17.323778372596664
2024-03-13,17.261313779221886
2024-03-14,17.249435812311905
2024-03-15,17.2639299176703
2024-03-18,17.343696457309797
2024-03-19,17.33846809873199
2024-03-20,17.353180868855496
2024-03-21,17.378763735993065
2024-03-22,17.22316927589495
2024-03-25,17.20209519498051
2024-03-26,17.194324193530704
2024-03-27,17.242368531884647
2024-03-28,17.275768469013915
2024-04-01,17.288573459585212
2024-04-02,17.22343464748681
2024-04-03,17.370332567997732
2024-04-04,17.53026467049198
2024-04-05,17.74540173537029
2024-04-08,17.808247229808245
2024-04-09,17.910706896742788
2024-04-10,17.899660917465113
2024-04-11,17.922903283617988
2024-04-12,17.84729624935029
2024-04-15,17.843160960624058
2024-04-16,17.89559590431188
2024-04-17,17.783332075293355
2024-04-18,17.784552113102972
2024-04-19,20.338328227731573
2024-04-22,20.30895850572014
2024-04-23,20.67213980084109
2024-04-24,20.820558773666107
2024-04-25,20.747690415540553
2024-04-26,20.76272980937493
2024-04-29,20.58206348320437
2024-04-30,20.586641449536085
2024-05-01,20.545573886764043
2024-05-02,20.66847349101888
2024-05-03,20.765057557470065
2024-05-06,20.942237164885828
2024-05-07,20.98131634667669
2024-05-08,20.9780506789365
2024-05-09,20.955179183995917
2024-05-10,20.546508576037574
2024-05-13,20.55625459929275
2024-05-14,20.560737722290952
2024-05-15,20.55885601327022
2024-05-16,20.472916528868343
2024-05-17,20.50580308661052
2024-05-20,20.672455825591076
2024-05-21,20.54855286226594
2024-05-22,20.632173320866155
2024-05-23,20.500241572657643
2024-05-24,20.542708716390674
2024-05-28,20.530492184289244
2024-05-29,20.520979264761962
2024-05-30,20.56763161079412
2024-05-31,20.58019467789902
2024-06-03,18.051170210140537
2024-06-04,17.813179699924728
2024-06-05,17.978875807240527
2024-06-06,17.96564549001222
2024-06-07,17.84424402421286
2024-06-10,17.847061368667877
2024-06-11,17.847734242183446
2024-06-12,17.83559335369402
2024-06-13,17.827775345253897
2024-06-14,17.923841705976034
2024-06-17,17.935104638143418
2024-06-18,17.973874984826242
2024-06-20,18.011676393807534
2024-06-21,18.010611059272406
2024-06-24,18.20205336760396
2024-06-25,17.710587491966205
2024-06-26,17.576307758654096
2024-06-27,17.504380458145693
2024-06-28,17.492111830026648
2024-07-01,17.489105472170895
2024-07-02,17.331891190142056
2024-07-03,17.304434430137256
2024-07-05,17.32620766052405
2024-07-08,17.20753947263906
2024-07-09,17.177816378419962
2024-07-10,17.204256003306895
2024-07-11,17.43794249028341
2024-07-12,17.44750765452369
2024-07-15,17.244238705314856
2024-07-16,17.243011756966652
2024-07-17,17.218763938617588
2024-07-18,17.22198790947442
2024-07-19,17.280737432026395
2024-07-22,17.339678347379436
2024-07-23,17.35501615837461
2024-07-24,17.382558201973275
2024-07-25,17.342987105518073
2024-07-26,17.231555378171194
2024-07-29,17.242829043405468
2024-07-30,17.220981681271017
2024-07-31,17.227291200603748
2024-08-01,17.215545089733823
2024-08-02,17.309777860107182
2024-08-05,17.48116222923605
2024-08-06,17.40024732363325
2024-08-07,17.373078693745278
2024-08-08,17.600426759952388
2024-08-09,17.60861242643434
2024-08-12,17.424361459269456
2024-08-13,17.44837338024377
2024-08-14,17.30907103732827
2024-08-15,17.262051780516355
2024-08-16,17.24567466144563
2024-08-19,17.36423397537945
2024-08-20,17.348320825110882
2024-08-21,17.317880955436046
2024-08-22,17.15715209709292
2024-08-23,17.09096898727384
2024-08-26,17.07500887892756
2024-08-27,17.08740010172657
2024-08-28,14.145311571086161
2024-08-29,14.178559724717053
2024-08-30,13.677525144839443
2024-09-03,13.612517674428638
2024-09-04,13.533738403595684
2024-09-05,13.511939693982802
2024-09-06,13.80318233522217
2024-09-09,13.739075282932426
2024-09-10,13.74791962890624
2024-09-11,13.603204199337274
2024-09-12,13.421069360587087
2024-09-13,13.183882355592994
2024-09-16,13.117348752599248
2024-09-17,13.178240821297079
2024-09-18,13.413404849175665
2024-09-19,13.535965521655694
2024-09-20,13.527435408422017
2024-09-23,13.521036373064579
2024-09-24,13.699202835643673
2024-09-25,13.68534867988552
2024-09-26,13.689085407235932
2024-09-27,13.37241299478519
2024-09-30,13.297747144631506
2024-10-01,13.202312443934371
2024-10-02,13.186434104266379
2024-10-03,13.105700789888727
2024-10-04,13.214761203787631
2024-10-07,13.44843700550947
2024-10-08,13.667110189056128
2024-10-09,13.640731218667144
2024-10-10,13.572551380885646
2024-10-11,13.615690061237295
2024-10-14,13.408737249825775
2024-10-15,13.448196651576863
2024-10-16,13.411383937704008
2024-10-17,13.57924513966116
2024-10-18,17.12468628305248
2024-10-21,17.147402829679915
2024-10-22,17.187160774450764
2024-10-23,17.166057671820102
2024-10-24,17.15527430821567
2024-10-25,17.103261189622057
2024-10-28,17.089937068481557
2024-10-29,17.111223787841826
2024-10-30,16.925937838194795
2024-10-31,16.922641400446324
2024-11-01,16.910176971073803
2024-11-04,16.88913696440165
2024-11-05,16.849165757065396
2024-11-06,16.960733235697784
2024-11-07,17.053143197651945
2024-11-08,17.05505625684961
2024-11-11,17.06230534668912
2024-11-12,17.109191949437363
2024-11-13,17.145266695267626
2024-11-14,17.096794644436226
2024-11-15,16.722763797021532
2024-11-18,16.874159837821935
2024-11-19,17.030402120120883
2024-11-20,17.063148489825405
2024-11-21,17.01836761667269
2024-11-22,16.98875252361356
2024-11-25,17.358577462296214
2024-11-26,17.262616295292172
2024-11-27,17.23005080925894
2024-11-29,17.186170144483558
2024-12-02,17.193794844969577
2024-12-03,17.174244902689722
2024-12-04,17.14788009896438
2024-12-05,17.1136175917781
2024-12-06,17.163231346433623
2024-12-09,17.34959339054597
2024-12-10,17.208904550884796
2024-12-11,17.073273270559604
2024-12-12,17.10171444142576
2024-12-13,17.142390884016965
2024-12-16,16.94262306421824
2024-12-17,16.95374810135795
2024-12-18,17.342102082030742
2024-12-19,17.261443020715262
2024-12-20,17.179017945771864
2024-12-23,17.178825079211475
2024-12-24,17.236221375858854
2024-12-26,17.185795751137846
2024-12-27,17.279956099224886
2024-12-30,17.306706686783162
